Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
21350,24-Apr-2025,8.0,0.0,0.0,0,0.0,1484.6,-0.10000000000013642,-0.006735367414301638,4125,3450,225,1042.05,1725,1406.0,22397.2,2025-03-14,09-17-26
21350,29-May-2025,7.0,0.0,0.0,0,0.0,1650.6,-0.3500000000001364,-0.021199915200347464,1800,2625,1800,1149.0,900,1660.4,22397.2,2025-03-14,09-17-26
21400,13-Mar-2025,11.0,0.0,0.0,9,0.0,1001.35,-68.64999999999998,-6.415887850467287,4575,4575,1125,943.95,1125,1096.2,22397.2,2025-03-14,09-17-26
21400,20-Mar-2025,14.0,0.0,0.0,10,19.64,1047.95,-42.049999999999955,-3.85779816513761,4350,4950,150,1006.6,750,1044.75,22397.2,2025-03-14,09-17-26
21400,27-Mar-2025,121.0,0.0,0.0,4,0.0,1057.9,-79.44999999999982,-6.985536554270877,5475,5550,225,1035.6,75,1077.5,22397.2,2025-03-14,09-17-26
21400,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
21400,24-Apr-2025,8.0,0.0,0.0,0,0.0,1430.95,0.15000000000009095,0.010483645513006078,3750,5325,225,1015.95,75,1293.95,22397.2,2025-03-14,09-17-26
21400,29-May-2025,11.0,0.0,0.0,0,0.0,1608.45,-0.34999999999990905,-0.02175534559919872,1800,1725,1800,1117.75,1725,1606.55,22397.2,2025-03-14,09-17-26
21450,13-Mar-2025,4.0,0.0,0.0,0,0.0,1037.25,0.0,0.0,3450,4575,1725,861.15,1125,1059.9,22397.2,2025-03-14,09-17-26
21450,20-Mar-2025,8.0,0.0,0.0,0,0.0,1054.3,0.0,0.0,4950,4950,750,871.75,750,998.1,22397.2,2025-03-14,09-17-26
21450,27-Mar-2025,9.0,0.0,0.0,0,0.0,1170.45,0.0,0.0,3750,6000,225,868.05,750,1061.95,22397.2,2025-03-14,09-17-26
21450,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
21450,24-Apr-2025,8.0,0.0,0.0,0,0.0,1395.5,0.0,0.0,4500,3450,225,960.1,1725,1311.35,22397.2,2025-03-14,09-17-26
21450,29-May-2025,9.0,0.0,0.0,0,0.0,1562.3,-0.650000000000091,-0.04158802264948277,1800,1725,1800,1074.1,1725,1570.3,22397.2,2025-03-14,09-17-26
21500,13-Mar-2025,428.0,-158.0,-26.962457337883958,574,0.0,897.0,-84.5,-8.609271523178808,4725,6900,150,896.5,150,897.0,22397.2,2025-03-14,09-17-26
21500,20-Mar-2025,353.0,192.0,119.25465838509317,355,0.0,908.8,-90.60000000000002,-9.065439263558138,4800,7350,150,905.0,150,912.8,22397.2,2025-03-14,09-17-26
21500,27-Mar-2025,10575.0,-82.0,-0.7694473116261612,806,0.0,949.3,-95.54999999999995,-9.144853328228928,20550,8250,225,947.45,75,952.5,22397.2,2025-03-14,09-17-26
21500,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
21500,24-Apr-2025,1698.0,443.0,35.298804780876495,844,11.88,1183.25,-72.0,-5.735909181437961,2475,7200,225,1163.8,75,1180.0,22397.2,2025-03-14,09-17-26
21500,29-May-2025,65.0,3.0,4.838709677419355,8,0.0,1330.0,-73.20000000000005,-5.21664766248575,2550,4200,75,1315.5,600,1364.05,22397.2,2025-03-14,09-17-26
